battery_id,order_id,battery_name_id,quantity,order_date,order_time,unit_price,total_price,battery_size,battery_category,battery_specifications,battery_name
822,6592,quick_swap_power_pack_id,2,01-06-2024,14:25:55,25611.34,51222.68,M,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
823,10467,intelligent_power_pack_id,1,30-08-2024,13:49:25,40627.93,40627.93,L,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
824,10009,intelligent_power_pack_id,1,22-04-2024,13:58:20,44867.02,44867.02,S,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
825,7789,quick_swap_power_pack_id,1,29-01-2024,16:30:07,27453.17,27453.17,S,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
826,18654,intelligent_power_pack_id,1,01-08-2024,18:02:40,41851.14,41851.14,L,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
827,3563,high_capacity_li_ion_id,1,05-07-2024,18:44:52,103370.76,103370.76,M,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
828,6890,intelligent_power_pack_id,1,30-09-2024,13:15:44,25070.31,25070.31,S,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
829,17895,generic_lithium_ion_pack_id,1,26-12-2024,15:08:42,61516.64,61516.64,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
830,15470,intelligent_power_pack_id,1,13-12-2024,22:29:24,37676.09,37676.09,S,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
831,14979,universal_battery_pack_id,1,24-06-2024,12:28:27,32010.67,32010.67,M,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
832,10235,quick_swap_power_pack_id,1,09-01-2024,14:22:05,29847.04,29847.04,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
833,9323,high_capacity_li_ion_id,1,25-10-2024,21:01:50,88610.74,88610.74,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
834,11576,generic_lithium_ion_pack_id,1,23-09-2024,22:09:07,47895.09,47895.09,S,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
835,16123,universal_battery_pack_id,1,25-05-2024,12:46:27,50021.4,50021.4,L,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
836,12486,generic_lithium_ion_pack_id,1,02-11-2024,22:23:58,42379.93,42379.93,M,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
837,5320,high_capacity_li_ion_id,1,29-07-2024,13:22:56,111532.22,111532.22,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
838,11570,high_capacity_li_ion_id,1,14-12-2024,20:44:19,98626.94,98626.94,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
839,16977,quick_swap_power_pack_id,1,21-12-2024,13:59:51,46075.87,46075.87,S,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
840,13543,universal_battery_pack_id,1,19-06-2024,14:16:52,66435.64,66435.64,S,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
841,4131,high_capacity_li_ion_id,1,24-02-2024,13:45:13,81699.6,81699.6,M,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
842,10738,universal_battery_pack_id,1,17-10-2024,20:51:35,62579.96,62579.96,M,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
843,18853,universal_battery_pack_id,1,08-10-2024,13:40:33,64202.7,64202.7,M,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
844,10022,intelligent_power_pack_id,1,09-09-2024,16:16:55,36363.85,36363.85,S,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
845,14794,universal_battery_pack_id,1,25-10-2024,20:11:28,39563.92,39563.92,M,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
846,10328,universal_battery_pack_id,1,20-08-2024,22:29:15,43882.0,43882.0,M,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
847,2013,universal_battery_pack_id,1,16-11-2024,13:20:46,65059.63,65059.63,S,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
848,18149,generic_lithium_ion_pack_id,1,13-04-2024,11:25:22,61791.12,61791.12,S,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
849,16721,high_capacity_li_ion_id,1,16-04-2024,22:54:32,99702.75,99702.75,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
850,12160,generic_lithium_ion_pack_id,1,13-03-2024,18:13:08,65012.3,65012.3,M,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
851,17484,universal_battery_pack_id,1,16-03-2024,17:57:01,56471.37,56471.37,M,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
852,138,generic_lithium_ion_pack_id,1,25-08-2024,11:44:50,51084.72,51084.72,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
853,14662,generic_lithium_ion_pack_id,1,21-08-2024,16:59:13,32319.0,32319.0,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
854,1922,universal_battery_pack_id,1,29-01-2024,20:09:20,40441.06,40441.06,L,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
855,597,quick_swap_power_pack_id,1,14-08-2024,18:32:36,42616.58,42616.58,M,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
856,4760,quick_swap_power_pack_id,1,12-05-2024,17:26:32,29624.15,29624.15,M,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
857,441,quick_swap_power_pack_id,1,01-06-2024,12:16:58,27993.94,27993.94,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
858,18536,quick_swap_power_pack_id,1,27-06-2024,17:22:08,41070.88,41070.88,S,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
859,73,high_capacity_li_ion_id,1,13-09-2024,11:58:56,97672.4,97672.4,S,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
860,6021,quick_swap_power_pack_id,1,09-09-2024,20:20:40,39897.56,39897.56,M,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
861,11176,high_capacity_li_ion_id,1,21-12-2024,12:53:16,73231.51,73231.51,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
862,14080,generic_lithium_ion_pack_id,1,17-07-2024,12:39:57,30489.55,30489.55,S,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
863,12636,intelligent_power_pack_id,1,01-10-2024,17:01:17,41231.93,41231.93,M,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
864,20646,quick_swap_power_pack_id,1,03-09-2024,12:48:52,44717.53,44717.53,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
865,9998,intelligent_power_pack_id,1,18-01-2024,12:00:35,34174.56,34174.56,L,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
866,19047,generic_lithium_ion_pack_id,1,03-02-2024,18:20:40,56705.45,56705.45,S,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
867,6383,generic_lithium_ion_pack_id,1,07-12-2024,20:35:48,57683.27,57683.27,M,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
868,7940,high_capacity_li_ion_id,1,05-08-2024,20:10:01,118415.37,118415.37,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
869,6087,high_capacity_li_ion_id,1,31-07-2024,22:17:51,78279.09,78279.09,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
870,18733,high_capacity_li_ion_id,1,20-06-2024,12:07:20,74222.23,74222.23,S,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
871,19316,quick_swap_power_pack_id,1,18-02-2024,13:20:28,34465.15,34465.15,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
872,1338,universal_battery_pack_id,1,04-02-2024,13:47:01,69198.97,69198.97,XL,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
873,790,intelligent_power_pack_id,1,03-12-2024,12:07:30,44541.34,44541.34,L,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
874,10676,quick_swap_power_pack_id,1,26-12-2024,18:53:49,45703.19,45703.19,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
875,9647,quick_swap_power_pack_id,1,13-11-2024,14:26:07,46186.97,46186.97,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
876,5732,high_capacity_li_ion_id,1,12-09-2024,20:08:50,89391.6,89391.6,M,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
877,11682,high_capacity_li_ion_id,1,29-06-2024,19:41:58,103323.07,103323.07,S,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
878,4384,universal_battery_pack_id,1,29-05-2024,16:57:07,51408.81,51408.81,M,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
879,16014,quick_swap_power_pack_id,1,12-10-2024,15:04:47,48387.27,48387.27,M,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
880,17267,generic_lithium_ion_pack_id,1,27-02-2024,20:48:39,35695.76,35695.76,S,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
881,18867,quick_swap_power_pack_id,1,14-08-2024,16:44:03,29754.86,29754.86,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
882,21031,high_capacity_li_ion_id,1,16-04-2024,17:46:02,106052.14,106052.14,M,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
883,14161,generic_lithium_ion_pack_id,1,23-12-2024,18:02:15,60187.97,60187.97,M,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
884,10111,quick_swap_power_pack_id,1,27-01-2024,12:33:20,34015.57,34015.57,M,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
885,9640,quick_swap_power_pack_id,1,28-11-2024,13:24:50,29383.75,29383.75,M,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
886,12499,intelligent_power_pack_id,1,09-03-2024,12:54:46,47387.26,47387.26,S,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
887,19207,quick_swap_power_pack_id,1,05-09-2024,16:41:45,38123.05,38123.05,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
888,7511,generic_lithium_ion_pack_id,1,19-12-2024,18:59:25,65614.73,65614.73,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
889,17170,intelligent_power_pack_id,1,28-02-2024,12:59:32,32297.68,32297.68,L,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
890,6153,universal_battery_pack_id,1,15-01-2024,21:56:47,43286.15,43286.15,M,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
891,9020,high_capacity_li_ion_id,1,27-08-2024,21:47:28,91096.42,91096.42,S,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
892,7822,high_capacity_li_ion_id,1,07-09-2024,11:51:13,67495.83,67495.83,S,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
893,20169,quick_swap_power_pack_id,1,16-05-2024,15:04:51,27909.69,27909.69,M,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
894,21115,generic_lithium_ion_pack_id,1,07-05-2024,14:41:05,53644.27,53644.27,S,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
895,15072,quick_swap_power_pack_id,1,12-12-2024,17:41:59,32863.11,32863.11,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
896,19449,universal_battery_pack_id,1,11-03-2024,16:40:22,52308.92,52308.92,L,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
897,14611,high_capacity_li_ion_id,1,27-10-2024,17:19:19,105272.39,105272.39,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
898,13235,quick_swap_power_pack_id,1,09-08-2024,14:12:12,45720.23,45720.23,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
899,2769,generic_lithium_ion_pack_id,1,09-08-2024,20:14:22,61165.06,61165.06,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
900,11313,high_capacity_li_ion_id,1,10-10-2024,16:57:03,98956.37,98956.37,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
901,11928,high_capacity_li_ion_id,1,29-08-2024,18:40:08,98203.76,98203.76,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
902,9448,intelligent_power_pack_id,1,08-02-2024,11:55:57,35906.33,35906.33,S,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
903,8812,high_capacity_li_ion_id,1,16-11-2024,13:56:53,114475.12,114475.12,S,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
904,8330,quick_swap_power_pack_id,1,11-06-2024,12:25:45,36761.86,36761.86,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
905,20309,quick_swap_power_pack_id,1,13-01-2024,17:59:59,31177.12,31177.12,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
906,16582,intelligent_power_pack_id,1,02-07-2024,16:35:26,25393.49,25393.49,M,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
907,15676,generic_lithium_ion_pack_id,1,16-10-2024,14:41:41,38865.89,38865.89,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
908,18885,universal_battery_pack_id,1,27-06-2024,11:51:00,37378.73,37378.73,L,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
909,17275,universal_battery_pack_id,1,11-03-2024,11:21:11,43237.71,43237.71,M,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
910,3177,universal_battery_pack_id,1,02-05-2024,12:23:43,45699.59,45699.59,M,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
911,9494,generic_lithium_ion_pack_id,1,15-04-2024,19:15:17,46494.56,46494.56,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
912,8782,generic_lithium_ion_pack_id,1,14-03-2024,19:09:22,68687.72,68687.72,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
913,1150,generic_lithium_ion_pack_id,1,14-09-2024,12:39:05,58362.19,58362.19,S,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
914,17943,universal_battery_pack_id,1,12-04-2024,12:21:13,44104.55,44104.55,L,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
915,2712,high_capacity_li_ion_id,1,12-08-2024,20:52:05,85261.07,85261.07,M,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
916,20231,intelligent_power_pack_id,1,09-09-2024,14:05:07,37833.3,37833.3,S,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
917,14063,universal_battery_pack_id,1,28-05-2024,20:59:32,69507.48,69507.48,L,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
918,2604,universal_battery_pack_id,1,07-09-2024,12:33:36,52187.5,52187.5,M,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
919,6394,intelligent_power_pack_id,1,04-09-2024,12:39:57,44251.32,44251.32,L,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
920,19489,high_capacity_li_ion_id,1,03-06-2024,20:27:32,101996.33,101996.33,M,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
921,2727,high_capacity_li_ion_id,1,13-05-2024,11:56:33,115254.13,115254.13,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
922,6158,intelligent_power_pack_id,1,06-12-2024,12:19:50,46533.16,46533.16,M,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
923,9207,generic_lithium_ion_pack_id,1,28-07-2024,12:09:28,33146.3,33146.3,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
924,12202,quick_swap_power_pack_id,1,09-11-2024,13:53:32,35690.96,35690.96,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
925,3507,universal_battery_pack_id,1,20-11-2024,18:47:24,42020.6,42020.6,M,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
926,4433,generic_lithium_ion_pack_id,1,29-01-2024,15:36:28,65805.43,65805.43,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
927,4555,intelligent_power_pack_id,1,30-03-2024,13:07:53,25175.66,25175.66,M,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
928,11609,intelligent_power_pack_id,1,09-11-2024,15:50:26,47558.48,47558.48,L,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
929,19858,generic_lithium_ion_pack_id,1,07-08-2024,13:02:37,45157.75,45157.75,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
930,7481,generic_lithium_ion_pack_id,1,18-09-2024,13:33:13,68639.04,68639.04,XL,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
931,16122,high_capacity_li_ion_id,1,13-10-2024,12:41:22,100211.28,100211.28,S,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
932,9296,quick_swap_power_pack_id,1,28-01-2024,17:30:02,27007.81,27007.81,M,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
933,1283,universal_battery_pack_id,1,18-08-2024,15:47:42,66377.65,66377.65,S,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
934,2668,intelligent_power_pack_id,1,25-12-2024,12:22:58,45339.98,45339.98,M,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
935,473,quick_swap_power_pack_id,1,12-01-2024,16:41:27,39810.22,39810.22,M,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
936,20086,intelligent_power_pack_id,1,08-05-2024,20:28:46,28881.75,28881.75,S,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
937,4591,universal_battery_pack_id,1,12-07-2024,20:04:42,65234.97,65234.97,S,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
938,9804,quick_swap_power_pack_id,1,16-11-2024,20:32:47,43046.63,43046.63,M,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
939,18369,high_capacity_li_ion_id,1,04-09-2024,18:59:31,87768.02,87768.02,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
940,10840,generic_lithium_ion_pack_id,1,30-12-2024,17:55:00,31541.49,31541.49,S,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
941,2806,generic_lithium_ion_pack_id,1,03-03-2024,17:12:37,61702.69,61702.69,M,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
942,9961,high_capacity_li_ion_id,1,09-02-2024,16:49:02,102913.84,102913.84,S,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
943,3630,generic_lithium_ion_pack_id,1,18-01-2024,19:34:40,42873.63,42873.63,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
944,6058,generic_lithium_ion_pack_id,1,04-05-2024,16:39:27,36444.54,36444.54,S,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
945,7105,universal_battery_pack_id,1,21-03-2024,21:25:35,55145.36,55145.36,L,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
946,13204,generic_lithium_ion_pack_id,1,06-09-2024,19:55:18,48695.8,48695.8,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
947,13748,quick_swap_power_pack_id,1,22-02-2024,17:01:24,29434.72,29434.72,M,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
948,20948,quick_swap_power_pack_id,1,28-08-2024,12:39:25,47110.44,47110.44,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
949,18923,quick_swap_power_pack_id,1,11-12-2024,17:55:28,36536.25,36536.25,M,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
950,13545,quick_swap_power_pack_id,1,05-05-2024,14:50:15,44621.59,44621.59,S,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
951,18770,universal_battery_pack_id,1,14-01-2024,17:43:14,63102.77,63102.77,L,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
952,21248,generic_lithium_ion_pack_id,1,20-01-2024,11:54:59,51654.32,51654.32,S,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
953,16503,high_capacity_li_ion_id,1,04-12-2024,13:09:03,69972.85,69972.85,S,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
954,11514,intelligent_power_pack_id,1,23-06-2024,20:37:29,42292.29,42292.29,S,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
955,13278,generic_lithium_ion_pack_id,1,11-09-2024,22:39:26,42599.73,42599.73,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
956,20108,intelligent_power_pack_id,1,12-04-2024,13:33:45,35189.99,35189.99,L,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
957,1833,quick_swap_power_pack_id,1,26-03-2024,20:11:10,49102.67,49102.67,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
958,911,high_capacity_li_ion_id,1,14-08-2024,11:36:00,116719.51,116719.51,S,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
959,5512,intelligent_power_pack_id,1,06-08-2024,12:59:05,45053.02,45053.02,S,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
960,5704,quick_swap_power_pack_id,1,10-03-2024,14:29:49,25544.03,25544.03,M,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
961,135,quick_swap_power_pack_id,1,24-04-2024,22:29:34,43707.5,43707.5,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
962,7270,intelligent_power_pack_id,1,20-02-2024,16:58:13,31134.26,31134.26,S,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
963,1653,universal_battery_pack_id,1,07-10-2024,17:28:53,60418.1,60418.1,L,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
964,14644,high_capacity_li_ion_id,1,30-11-2024,12:59:50,84644.13,84644.13,S,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
965,11577,quick_swap_power_pack_id,1,14-06-2024,22:09:09,27146.24,27146.24,M,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
966,440,generic_lithium_ion_pack_id,1,02-07-2024,12:16:34,58578.34,58578.34,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
967,13022,high_capacity_li_ion_id,1,15-07-2024,19:57:33,74118.87,74118.87,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
968,17979,high_capacity_li_ion_id,1,13-04-2024,18:22:50,99058.46,99058.46,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
969,7175,quick_swap_power_pack_id,1,23-02-2024,12:04:42,44740.03,44740.03,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
970,2057,high_capacity_li_ion_id,1,16-09-2024,21:11:26,78819.78,78819.78,XL,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
971,17251,generic_lithium_ion_pack_id,1,15-09-2024,17:42:03,36793.76,36793.76,S,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
972,8856,high_capacity_li_ion_id,1,31-01-2024,13:08:12,100078.6,100078.6,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
973,16713,generic_lithium_ion_pack_id,1,28-06-2024,21:17:28,65540.43,65540.43,S,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
974,3863,high_capacity_li_ion_id,1,12-09-2024,19:50:37,81847.34,81847.34,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
975,4781,universal_battery_pack_id,1,18-05-2024,21:58:12,47795.87,47795.87,L,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
976,10102,generic_lithium_ion_pack_id,1,01-09-2024,11:55:58,40822.72,40822.72,M,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
977,20560,high_capacity_li_ion_id,1,08-08-2024,19:51:47,73745.79,73745.79,M,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
978,257,generic_lithium_ion_pack_id,1,07-04-2024,11:59:04,41317.8,41317.8,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
979,5693,high_capacity_li_ion_id,1,23-03-2024,12:37:49,101405.34,101405.34,M,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
980,12665,intelligent_power_pack_id,1,29-02-2024,11:48:19,30592.99,30592.99,XL,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
981,20894,universal_battery_pack_id,1,21-04-2024,13:07:22,56202.8,56202.8,L,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
982,15731,intelligent_power_pack_id,1,19-09-2024,13:55:20,35440.22,35440.22,L,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
983,17484,high_capacity_li_ion_id,1,17-01-2024,17:57:01,90626.85,90626.85,S,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
984,17345,universal_battery_pack_id,1,23-05-2024,13:21:08,39485.28,39485.28,S,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
